Filename,Residue_Code,MOL2_SHA256_Hash,Raw_InChIKey,Raw_CID,Raw_ChEBI,Raw_Name,Canon_InChIKey,Canon_CID,Canon_ChEBI,Canon_Name,Flat_InChIKey,Flat_CID,Flat_ChEBI,Flat_Name
all_aminont94.lib_NVAL_sybyl.mol2,NVAL,785e7e41aacb98eb99d7c034bbe9f8a4166d656b259728d3b9a519d336059f08,AZMKLWDRMGVETL-RXMQYKEDSA-O,-,-,No Match,AZMKLWDRMGVETL-RXMQYKEDSA-O,-,-,No Match,AZMKLWDRMGVETL-UHFFFAOYSA-O,-,-,No Match
uni_aminont03.lib_NLEU_sybyl.mol2,NLEU,8d1fe93231c6e81858c100e0c66b296dcc2cf4c4e04828348f66c00511c73ab3,OOSVKIUZIBJAFC-LURJTMIESA-O,-,-,No Match,OOSVKIUZIBJAFC-LURJTMIESA-O,-,-,No Match,OOSVKIUZIBJAFC-UHFFFAOYSA-O,-,-,No Match
GLYCAM_aminoct_06j_12SB.lib_CNLN_sybyl.mol2,CNLN,d667687ef8f3d451a08920fe481d3c7ce45fe3583a42c719a1058007186e5ce4,KCEHDXRWSXULJB-REOHCLBHSA-N,-,-,No Match,KCEHDXRWSXULJB-REOHCLBHSA-N,-,-,No Match,KCEHDXRWSXULJB-UHFFFAOYSA-N,-,-,No Match
amino14ipq.lib_MET_sybyl.mol2,MET,be1477ec92f9e7c959aff2ab9cb9ac8e462aa39bb2f841e434023b27af2e892e,SHZDRIWLMOPNLU-YFKPBYRVSA-N,-,-,No Match,SHZDRIWLMOPNLU-YFKPBYRVSA-N,-,-,No Match,SHZDRIWLMOPNLU-UHFFFAOYSA-N,57449256,-,Compound_57449256
uni_aminoct03.lib_CPHE_sybyl.mol2,CPHE,1259fa1a0e458d4b99b42a2e22d732aafdf5b13238cd02410098af414fea0a31,ONGJSWDERVXPNF-QMMMGPOBSA-N,-,-,No Match,ONGJSWDERVXPNF-QMMMGPOBSA-N,-,-,No Match,ONGJSWDERVXPNF-UHFFFAOYSA-N,-,-,No Match
aminoct15ipq-vac_10.0.lib_CARG_sybyl.mol2,CARG,763c33004403789e8af13357ead8dd7c6a96d815ad095da020019d007b74d66f,JMTZUZOQWSNUKM-BYPYZUCNSA-N,-,-,No Match,JMTZUZOQWSNUKM-BYPYZUCNSA-N,-,-,No Match,JMTZUZOQWSNUKM-UHFFFAOYSA-N,-,-,No Match
aminoct15ipq-vac_10.0.lib_CASN_sybyl.mol2,CASN,e1250408fc9c8df7c129ed54aabe1c63ce5ce923f6ca83c0e5b08224c3424fd6,AGNCLEXEOGMDNY-REOHCLBHSA-N,-,-,No Match,AGNCLEXEOGMDNY-REOHCLBHSA-N,-,-,No Match,AGNCLEXEOGMDNY-UHFFFAOYSA-N,-,-,No Match
nucleic10.lib_U5_sybyl.mol2,U5,d6f6e4ef4bfc27d478d65025fe3125e4fef2acf85e91bca3f662e5410a4d21a8,UZGCTTNJWUJBRT-XVFCMESISA-N,-,-,No Match,UZGCTTNJWUJBRT-XVFCMESISA-N,-,-,No Match,UZGCTTNJWUJBRT-UHFFFAOYSA-N,-,-,No Match
residues.RNA.parmCHI_YIL.bsc.lib_CN_sybyl.mol2,CN,d1246dc031dabbbcbeb38293f61a69f388f8b25923b9461ce9f8a209b3513fb6,UHDGCWIWMRVCDJ-XVFCMESISA-N,6175,CHEBI:17562,cytidine,UHDGCWIWMRVCDJ-XVFCMESISA-N,6175,CHEBI:17562,cytidine,UHDGCWIWMRVCDJ-UHFFFAOYSA-N,596,-,688007-26-3
lipid21.lib_PGS_sybyl.mol2,PGS,a580e2b869b01d1b5696e3b648f7e13b3df52c66ccd5258a10022a856b62e8cf,XJFOYBQBXFHMJC-JGVFFNPUSA-N,-,-,No Match,XJFOYBQBXFHMJC-JGVFFNPUSA-N,-,-,No Match,XJFOYBQBXFHMJC-UHFFFAOYSA-N,-,-,No Match
GLYCAM_aminoct_06j_12SB.lib_COLP_sybyl.mol2,COLP,8020c5701cb1e85bb17d2e8ed53e3f19afb43d9bd95f4a30d6594e882e243a1e,AAPDUGHFBQJTTE-DMTCNVIQSA-N,-,-,No Match,AAPDUGHFBQJTTE-DMTCNVIQSA-N,-,-,No Match,AAPDUGHFBQJTTE-UHFFFAOYSA-N,-,-,No Match
amino15ipq-vac_10.0.lib_PHE_sybyl.mol2,PHE,2016a9fc36afbc0a3d5a74a5313287f84d7462ebd6a0492b0db75b1d64962cd4,JPYXGDGSTUQBEH-VIFPVBQESA-N,57449697,-,Compound_57449697,JPYXGDGSTUQBEH-VIFPVBQESA-N,57449697,-,Compound_57449697,JPYXGDGSTUQBEH-UHFFFAOYSA-N,76540547,-,Compound_76540547
nab.lib_DC5_sybyl.mol2,DC5,fb6bf0311dc674a767f4c597c021c8a11e6197ef79ea1a56c9323c4000f2a15a,XEHGSOPWHOQYHD-SHYZEUOFSA-N,-,-,No Match,XEHGSOPWHOQYHD-SHYZEUOFSA-N,-,-,No Match,XEHGSOPWHOQYHD-UHFFFAOYSA-N,-,-,No Match
all_amino94.nmr.lib_HIP_sybyl.mol2,HIP,54dd127685a7a1076d20346f2dc3d9fca3bc0da79fe8e67bda649a46f607b853,OVMHFBBIKPRVHF-YFKPBYRVSA-N,-,-,No Match,OVMHFBBIKPRVHF-YFKPBYRVSA-N,-,-,No Match,OVMHFBBIKPRVHF-UHFFFAOYSA-N,-,-,No Match
uni_aminont03.lib_NSER_sybyl.mol2,NSER,73e042a4a9cdc50ff586fc926f3f72542394de0b8ee13e3ca6489ee36e56fe5a,HSNOMUMFAFYLPH-VKHMYHEASA-O,-,-,No Match,HSNOMUMFAFYLPH-VKHMYHEASA-O,-,-,No Match,HSNOMUMFAFYLPH-UHFFFAOYSA-O,-,-,No Match
solvents.lib_QSPCFWBOX_sybyl.mol2,QSPCFWBOX,efb844ecd775fed607a2a2b007e7a9d8a3bd59cc89f4394b7ac8ec7bf98492f1,MMRYTTALAKZILC-UHFFFAOYSA-N,-,-,No Match,MMRYTTALAKZILC-UHFFFAOYSA-N,-,-,No Match,MMRYTTALAKZILC-UHFFFAOYSA-N,-,-,No Match
aminoct19ipq_0.9_vac.lib_CLYN_sybyl.mol2,CLYN,42c10143dcbe2d627e8548e3df6c7fd3790ba300a514506de2eb0e042141ddd9,QODXLIOYPPESNP-YFKPBYRVSA-N,-,-,No Match,QODXLIOYPPESNP-YFKPBYRVSA-N,-,-,No Match,QODXLIOYPPESNP-UHFFFAOYSA-N,-,-,No Match
aminont12.redq.lib_NASN_sybyl.mol2,NASN,4f38309d27ab180e842d0e50a0f9acdb4c6d71b50baf934b4d73e625efdf950b,VWRJRJWXZDYDCA-VKHMYHEASA-O,-,-,No Match,VWRJRJWXZDYDCA-VKHMYHEASA-O,-,-,No Match,VWRJRJWXZDYDCA-UHFFFAOYSA-O,-,-,No Match
aminont15ipq-vac_10.0.lib_NTYR_sybyl.mol2,NTYR,413b48b013145740a43b8949fe8e97bcbfc6372f72dc88cd2e0d8cd0f360fb51,CEANQMKYBOKBNO-QMMMGPOBSA-O,-,-,No Match,CEANQMKYBOKBNO-QMMMGPOBSA-O,-,-,No Match,CEANQMKYBOKBNO-UHFFFAOYSA-O,-,-,No Match
all_amino94.lib_HIE_sybyl.mol2,HIE,8fac418e9202987a92e2c9704ce6811d1a3c22b4c536a64774800314f7632d7a,NCRWRXVBYGUJNZ-YFKPBYRVSA-N,-,-,No Match,NCRWRXVBYGUJNZ-YFKPBYRVSA-N,-,-,No Match,NCRWRXVBYGUJNZ-UHFFFAOYSA-N,-,-,No Match
amino19ipq_0.9_vac.lib_GLU_sybyl.mol2,GLU,563d081b08f04df3caa586c96a2c0d1b8be7c1341d5db30cabae8aef45e68b60,YUJSYAOUTKMUJR-BYPYZUCNSA-N,-,-,No Match,YUJSYAOUTKMUJR-BYPYZUCNSA-N,-,-,No Match,YUJSYAOUTKMUJR-UHFFFAOYSA-N,-,-,No Match
nucleic12.ROC-RNA.lib_DC3_sybyl.mol2,DC3,83f1404603f446c618dc6c4b43441bb96f3ee318aca68f844a60569917f268cc,FRWAMXAZRDARTN-SHYZEUOFSA-N,10786688,-,Compound_10786688,FRWAMXAZRDARTN-SHYZEUOFSA-N,10786688,-,Compound_10786688,FRWAMXAZRDARTN-UHFFFAOYSA-N,85267528,-,Compound_85267528
